Start Station Key,Station Name,Station Geometry,Total_x,Total_y,diff,bike-out more than bike-in,station_dock_in_service,Ridership_per_Dock,longitude,latitude
606,Jeffery Blvd & 71st St,POINT (-87.576450114 41.766638237),557.0,584.0,-27.0,False,11,0.25834879,-87.576450114,41.766638236999995
607,South Shore Dr & 71st St,POINT (-87.565687572 41.76640945699999),1783.0,1799.0,-16.0,False,15,0.60680272,-87.565687572,41.766409456999995
608,Jeffery Blvd & 67th St,POINT (-87.577142826 41.773517551),730.0,703.0,27.0,True,11,0.33858998,-87.577142826,41.773517551
609,Jeffery Blvd & 76th St,POINT (-87.575839359 41.757120068),211.0,232.0,-21.0,False,11,0.09786642,-87.575839359,41.757120068
610,Rainbow Beach,POINT (-87.54938625 41.757871448),377.0,384.0,-7.0,False,15,0.12823129,-87.54938625,41.757871448
611,South Shore Dr & 74th St,POINT (-87.55927465000001 41.76218896),667.0,663.0,4.0,True,11,0.3093692,-87.55927465000002,41.76218896
612,Milwaukee Ave & Grand Ave,POINT (-87.64838399999999 41.891578),9441.0,9745.0,-304.0,False,19,2.53598281,-87.64838399999998,41.891578
613,Noble St & Milwaukee Ave,POINT (-87.6626 41.90068),5564.0,5461.0,103.0,True,15,1.89387755,-87.6626,41.90068
614,Ashland Ave & Blackhawk St,POINT (-87.667252 41.907066),6450.0,6569.0,-119.0,False,15,2.19421769,-87.667252,41.907066
615,Carpenter St & Huron St,POINT (-87.65344899999999 41.894556),5543.0,5137.0,406.0,True,19,1.48845328,-87.65344899999998,41.894556
616,Eckhart Park,POINT (-87.66098386 41.89637337),5967.0,6058.0,-91.0,False,19,1.60257787,-87.66098386,41.89637337
617,Ashland Ave & Grand Ave,POINT (-87.666611 41.89107199999999),3054.0,3288.0,-234.0,False,15,1.03945578,-87.666611,41.89107199999999
618,Cherry Ave & Blackhawk St,POINT (-87.655618 41.907221),518.0,524.0,-6.0,False,15,0.17619048,-87.655618,41.907221
619,Ogden Ave & Race Ave,POINT (-87.658751 41.891795),5523.0,5711.0,-188.0,False,15,1.87857143,-87.658751,41.891795
620,Sheffield Ave & Kingsbury St,POINT (-87.65310600000001 41.910522),7492.0,7964.0,-472.0,False,15,2.54931973,-87.65310600000002,41.910522
621,Elston Ave & Wabansia Ave,POINT (-87.664169 41.912919),1864.0,2017.0,-153.0,False,23,0.41348713,-87.664169,41.912919
622,Halsted St & North Branch St,POINT (-87.64847987500001 41.899368439),1030.0,987.0,43.0,True,15,0.35034014,-87.64847987500002,41.899368439
623,Dayton St & North Ave,POINT (-87.649421929 41.910578035),5701.0,6046.0,-345.0,False,19,1.5311493,-87.649421929,41.910578035
624,Ogden Ave & Chicago Ave,POINT (-87.654061273 41.896362458),5659.0,5668.0,-9.0,False,19,1.51960258,-87.654061273,41.896362458
625,Stetson Ave & South Water St,POINT (-87.62232 41.886835),6268.0,5654.0,614.0,True,19,1.68340494,-87.62232,41.886835
626,Wabash Ave & Wacker Pl,POINT (-87.62603 41.886875),9343.0,9680.0,-337.0,False,19,2.50993555,-87.62603,41.886875
627,Michigan Ave & Lake St,POINT (-87.624117 41.886024),15069.0,14994.0,75.0,True,35,2.19708455,-87.624117,41.886024
628,Columbus Dr & Randolph St,POINT (-87.61952099999999 41.884728),15968.0,11951.0,4017.0,True,55,1.48293135,-87.61952099999998,41.884728
629,Clark St & Randolph St,POINT (-87.63188991 41.884576228),6952.0,6938.0,14.0,True,39,0.90973312,-87.63188991,41.884576228
630,Dusable Harbor,POINT (-87.612813 41.886976),9714.0,9306.0,408.0,True,39,1.27119309,-87.612813,41.886976000000004
631,Clark St & Lake St,POINT (-87.630876058 41.886020828),9118.0,8817.0,301.0,True,27,1.72562358,-87.630876058,41.886020828
632,State St & Randolph St,POINT (-87.627733569 41.884730201),9888.0,9775.0,113.0,True,27,1.86923658,-87.627733569,41.884730200999996
633,Field Blvd & South Water St,POINT (-87.61751654700001 41.886349063),6786.0,6897.0,-111.0,False,19,1.82411386,-87.61751654700001,41.886349063000004
634,2112 W Peterson Ave,POINT (-87.683593 41.991178),613.0,703.0,-90.0,False,11,0.28571429,-87.683593,41.991178000000005
635,Western Ave & Granville Ave,POINT (-87.68943828200001 41.994161369),935.0,1014.0,-79.0,False,11,0.44341373,-87.68943828200001,41.994161369000004
636,Maplewood Ave & Peterson Ave,POINT (-87.69336964 41.990236029),513.0,603.0,-90.0,False,11,0.24211503,-87.69336964,41.990236029
637,Budlong Woods Library,POINT (-87.69642256100001 41.983664709),714.0,730.0,-16.0,False,11,0.33627087,-87.69642256100002,41.983664709
638,Kildare Ave & Montrose Ave,POINT (-87.73569000000001 41.96108),512.0,511.0,1.0,True,15,0.17414966,-87.73569000000002,41.961079999999995
639,Keystone Ave & Montrose Ave,POINT (-87.728970101 41.961108016),716.0,752.0,-36.0,False,11,0.33209647,-87.728970101,41.961108016
640,Central Park Ave & 24th St,POINT (-87.715068 41.8481),157.0,172.0,-15.0,False,11,0.07282004,-87.715068,41.8481
641,California Ave & 21st St,POINT (-87.695742399 41.853804066),635.0,640.0,-5.0,False,15,0.21632653,-87.695742399,41.853804066
642,Central Park Ave & Ogden Ave,POINT (-87.715117335 41.854063504),346.0,365.0,-19.0,False,15,0.11836735,-87.715117335,41.854063504
643,Kedzie Ave & 21st St,POINT (-87.705073032 41.853533632),248.0,250.0,-2.0,False,11,0.11502783,-87.705073032,41.853533632
644,Kedzie Ave & 24th St,POINT (-87.705413746 41.848190945),214.0,205.0,9.0,True,11,0.09925788,-87.705413746,41.848190945
645,Albany Ave & 26th St,POINT (-87.702013013 41.844475014),289.0,319.0,-30.0,False,11,0.13404453,-87.702013013,41.844475014000004
646,Millard Ave & 26th St,POINT (-87.71607220200001 41.8445571),310.0,343.0,-33.0,False,7,0.22740525,-87.716072202,41.8445571
647,California Ave & 26th St,POINT (-87.69529592299999 41.844040031),127.0,121.0,6.0,True,11,0.05890538,-87.69529592299999,41.844040031
648,LaSalle St & Washington St,POINT (-87.63253 41.882664),5152.0,5561.0,-409.0,False,15,1.75238095,-87.63253,41.882664
649,Daley Center Plaza,POINT (-87.629634 41.884241),9131.0,8746.0,385.0,True,39,1.1947933000000002,-87.629634,41.884240999999996
650,Michigan Ave & Madison St,POINT (-87.625125 41.882134),5856.0,5876.0,-20.0,False,19,1.5735768,-87.625125,41.882134
651,Michigan Ave & Washington St,POINT (-87.624683976 41.883984065),12856.0,12798.0,58.0,True,43,1.52657807,-87.624683976,41.883984065
652,Keystone Ave & Fullerton Ave,POINT (-87.72785 41.92459),732.0,854.0,-122.0,False,11,0.33998145,-87.72785,41.92459
653,Lake Shore Dr & Monroe St,POINT (-87.616743 41.880958),23847.0,23532.0,315.0,True,39,3.12035583,-87.616743,41.880958
654,Millennium Park,POINT (-87.62408431999999 41.8810317),19412.0,20133.0,-721.0,False,47,2.10811984,-87.62408431999998,41.8810317
655,Dearborn St & Monroe St,POINT (-87.629520919 41.881319815),8919.0,8713.0,206.0,True,39,1.16692831,-87.629520919,41.881319815
